confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date.1,new_confirmed_cases
3316261,10.91,0.12,3835.0,11.35,60-69,2023-02-15,2023-02-15,0
3317921,10.92,0.12,3840.0,11.36,60-69,2023-02-16,2023-02-16,1660
3319500,10.92,0.12,3844.0,11.36,60-69,2023-02-17,2023-02-17,1579
3320953,10.92,0.12,3845.0,11.36,60-69,2023-02-18,2023-02-18,1453
3322351,10.92,0.12,3846.0,11.36,60-69,2023-02-19,2023-02-19,1398
3322872,10.92,0.12,3847.0,11.36,60-69,2023-02-20,2023-02-20,521
3324271,10.92,0.12,3847.0,11.36,60-69,2023-02-21,2023-02-21,1399
3326012,10.92,0.12,3848.0,11.36,60-69,2023-02-22,2023-02-22,1741
3327413,10.92,0.12,3849.0,11.35,60-69,2023-02-23,2023-02-23,1401
3328764,10.92,0.12,3850.0,11.35,60-69,2023-02-24,2023-02-24,1351
3330102,10.92,0.12,3852.0,11.35,60-69,2023-02-25,2023-02-25,1338
3331456,10.92,0.12,3853.0,11.35,60-69,2023-02-26,2023-02-26,1354
3331898,10.92,0.12,3857.0,11.36,60-69,2023-02-27,2023-02-27,442
3333234,10.92,0.12,3859.0,11.36,60-69,2023-02-28,2023-02-28,1336
3334778,10.92,0.12,3862.0,11.36,60-69,2023-03-01,2023-03-01,1544
3335668,10.92,0.12,3863.0,11.36,60-69,2023-03-02,2023-03-02,890
3338458,10.93,0.12,3864.0,11.36,60-69,2023-03-03,2023-03-03,2790
3336958,10.93,0.12,3864.0,11.36,60-69,2023-03-03,2023-03-03,0
3338458,10.93,0.12,3864.0,11.36,60-69,2023-03-04,2023-03-04,1500
3340225,10.93,0.12,3867.0,11.36,60-69,2023-03-06,2023-03-06,1767
3340225,10.93,0.12,3867.0,11.36,60-69,2023-03-06,2023-03-06,0
3339756,10.93,0.0,0.0,0.0,60-69,2023-03-06,2023-03-06,0
3341652,10.93,0.12,3870.0,11.37,60-69,2023-03-07,2023-03-07,1896
3343233,10.93,0.12,3872.0,11.37,60-69,2023-03-08,2023-03-08,1581
3344549,10.93,0.12,3875.0,11.37,60-69,2023-03-09,2023-03-09,1316
3345674,10.93,0.12,3877.0,11.37,60-69,2023-03-10,2023-03-10,1125
3346872,10.93,0.12,3877.0,11.37,60-69,2023-03-11,2023-03-11,1198
3347928,10.93,0.0,0.0,0.0,60-69,2023-03-13,2023-03-13,1056
3348316,10.93,0.12,3878.0,11.37,60-69,2023-03-13,2023-03-13,388
3349343,10.93,0.12,3878.0,11.37,60-69,2023-03-14,2023-03-14,1027
3350627,10.93,0.12,3878.0,11.36,60-69,2023-03-15,2023-03-15,1284
3351643,10.93,0.12,3878.0,11.36,60-69,2023-03-16,2023-03-16,1016
3352633,10.93,0.12,3879.0,11.36,60-69,2023-03-17,2023-03-17,990
3353616,10.93,0.12,3880.0,11.36,60-69,2023-03-18,2023-03-18,983
3354642,10.93,0.0,0.0,0.0,60-69,2023-03-20,2023-03-20,1026
3355023,10.93,0.12,3882.0,11.36,60-69,2023-03-20,2023-03-20,381
3355023,10.93,0.12,3882.0,11.36,60-69,2023-03-20,2023-03-20,0
3356134,10.93,0.12,3882.0,11.36,60-69,2023-03-21,2023-03-21,1111
3357457,10.93,0.12,3886.0,11.37,60-69,2023-03-22,2023-03-22,1323
3358750,10.93,0.12,3889.0,11.37,60-69,2023-03-23,2023-03-23,1293
3359839,10.93,0.12,3889.0,11.37,60-69,2023-03-24,2023-03-24,1089
3360957,10.93,0.12,3889.0,11.37,60-69,2023-03-25,2023-03-25,1118
3362139,10.93,0.0,0.0,0.0,60-69,2023-03-26,2023-03-26,1182
3362549,10.93,0.12,3889.0,11.36,60-69,2023-03-27,2023-03-27,410
3363722,10.93,0.12,3890.0,11.36,60-69,2023-03-28,2023-03-28,1173
3365170,10.93,0.12,3892.0,11.37,60-69,2023-03-29,2023-03-29,1448
3366398,10.93,0.12,3894.0,11.37,60-69,2023-03-30,2023-03-30,1228
3367635,10.93,0.12,3895.0,11.37,60-69,2023-03-31,2023-03-31,1237
3368840,10.93,0.12,3895.0,11.37,60-69,2023-04-01,2023-04-01,1205
3370506,10.93,0.12,3897.0,11.37,60-69,2023-04-03,2023-04-03,1666
3371849,10.93,0.12,3897.0,11.37,60-69,2023-04-04,2023-04-04,1343
3373447,10.93,0.12,3897.0,11.36,60-69,2023-04-05,2023-04-05,1598
3374863,10.93,0.12,3900.0,11.37,60-69,2023-04-06,2023-04-06,1416
3376196,10.93,0.12,3900.0,11.36,60-69,2023-04-07,2023-04-07,1333
3377529,10.93,0.12,3901.0,11.37,60-69,2023-04-08,2023-04-08,1333
3378859,10.93,0.0,0.0,0.0,60-69,2023-04-09,2023-04-09,1330
3379339,10.93,0.12,3902.0,11.37,60-69,2023-04-10,2023-04-10,480
3380780,10.93,0.12,3906.0,11.37,60-69,2023-04-11,2023-04-11,1441
3382508,10.93,0.12,3910.0,11.38,60-69,2023-04-12,2023-04-12,1728
3384001,10.93,0.12,3910.0,11.38,60-69,2023-04-13,2023-04-13,1493
3385629,10.93,0.12,3911.0,11.38,60-69,2023-04-14,2023-04-14,1628
3387189,10.93,0.12,3911.0,11.38,60-69,2023-04-15,2023-04-15,1560
3388655,10.93,0.0,0.0,0.0,60-69,2023-04-16,2023-04-16,1466
3389184,10.93,0.12,3911.0,11.38,60-69,2023-04-17,2023-04-17,529
3390947,10.94,0.12,3912.0,11.38,60-69,2023-04-18,2023-04-18,1763
3393078,10.94,0.12,3912.0,11.37,60-69,2023-04-19,2023-04-19,2131
3395022,10.94,0.12,3912.0,11.37,60-69,2023-04-20,2023-04-20,1944
3397022,10.94,0.12,3912.0,11.37,60-69,2023-04-21,2023-04-21,2000
3398958,10.94,0.12,3913.0,11.37,60-69,2023-04-22,2023-04-22,1936
3400777,10.94,0.0,0.0,0.0,60-69,2023-04-23,2023-04-23,1819
3401386,10.94,0.12,3913.0,11.37,60-69,2023-04-24,2023-04-24,609
3403364,10.94,0.11,3913.0,11.36,60-69,2023-04-25,2023-04-25,1978
3405668,10.95,0.11,3915.0,11.36,60-69,2023-04-26,2023-04-26,2304
3407727,10.95,0.11,3915.0,11.36,60-69,2023-04-27,2023-04-27,2059
3409897,10.95,0.11,3915.0,11.36,60-69,2023-04-28,2023-04-28,2170
3412064,10.95,0.11,3917.0,11.36,60-69,2023-04-29,2023-04-29,2167
3414167,10.95,0.0,0.0,0.0,60-69,2023-04-30,2023-04-30,2103
3414888,10.95,0.11,3919.0,11.36,60-69,2023-05-01,2023-05-01,721
3417103,10.95,0.11,3919.0,11.36,60-69,2023-05-02,2023-05-02,2215
3419931,10.96,0.11,3921.0,11.36,60-69,2023-05-03,2023-05-03,2828
3422925,10.96,0.11,3922.0,11.36,60-69,2023-05-04,2023-05-04,2994
3425764,10.96,0.11,3923.0,11.37,60-69,2023-05-05,2023-05-05,2839
3430780,10.97,0.11,3925.0,0.0,60-69,2023-05-08,2023-05-08,5016
3433443,10.97,0.11,3928.0,11.37,60-69,2023-05-09,2023-05-09,2663
3436507,10.97,0.11,3930.0,11.37,60-69,2023-05-10,2023-05-10,3064
3439214,10.97,0.11,3932.0,11.37,60-69,2023-05-11,2023-05-11,2707
3441901,10.97,0.11,3933.0,11.37,60-69,2023-05-12,2023-05-12,2687
3444526,10.97,0.11,3933.0,11.37,60-69,2023-05-13,2023-05-13,2625
3447077,10.98,0.0,0.0,0.0,60-69,2023-05-14,2023-05-14,2551
3447887,10.98,0.11,3936.0,11.37,60-69,2023-05-15,2023-05-15,810
3450669,10.98,0.11,3938.0,11.37,60-69,2023-05-16,2023-05-16,2782
3453994,10.98,0.11,3939.0,11.37,60-69,2023-05-17,2023-05-17,3325
3456918,10.98,0.11,3944.0,11.38,60-69,2023-05-18,2023-05-18,2924
3459576,10.98,0.11,3944.0,11.38,60-69,2023-05-19,2023-05-19,2658
3462174,10.98,0.11,3944.0,11.38,60-69,2023-05-20,2023-05-20,2598
3465417,10.98,0.11,3944.0,11.37,60-69,2023-05-22,2023-05-22,3243
3468001,10.99,0.11,3945.0,11.37,60-69,2023-05-23,2023-05-23,2584
3470972,10.99,0.11,3948.0,11.37,60-69,2023-05-24,2023-05-24,2971
3473537,10.99,0.11,3952.0,11.38,60-69,2023-05-25,2023-05-25,2565
3476074,10.99,0.11,3952.0,11.37,60-69,2023-05-26,2023-05-26,2537
3478657,10.99,0.11,3952.0,11.37,60-69,2023-05-27,2023-05-27,2583
3482836,10.99,0.11,3953.0,11.37,60-69,2023-05-30,2023-05-30,4179
3485833,11.0,0.11,3955.0,11.37,60-69,2023-05-31,2023-05-31,2997
3489167,11.0,0.11,3958.0,11.37,60-69,2023-06-01,2023-06-01,3334
3492058,11.0,0.11,3959.0,11.37,60-69,2023-06-02,2023-06-02,2891
3494804,11.0,0.0,0.0,0.0,60-69,2023-06-03,2023-06-03,2746
3497303,11.0,0.0,0.0,0.0,60-69,2023-06-04,2023-06-04,2499
3498199,11.0,0.11,3960.0,11.37,60-69,2023-06-05,2023-06-05,896
3500928,11.01,0.0,0.0,0.0,60-69,2023-06-06,2023-06-06,2729
3503103,11.01,0.0,0.0,0.0,60-69,2023-06-07,2023-06-07,2175
3503103,11.01,0.11,3960.0,11.37,60-69,2023-06-07,2023-06-07,0
3505859,11.01,0.11,3961.0,11.36,60-69,2023-06-08,2023-06-08,2756
3508926,11.01,0.11,3963.0,11.36,60-69,2023-06-09,2023-06-09,3067
3514863,11.02,0.11,3963.0,0.0,60-69,2023-06-12,2023-06-12,5937
3517759,11.02,0.11,3965.0,0.0,60-69,2023-06-13,2023-06-13,2896
3520783,11.02,0.11,3966.0,11.36,60-69,2023-06-14,2023-06-14,3024
3523405,11.02,0.11,3967.0,0.0,60-69,2023-06-15,2023-06-15,2622
3525966,11.03,0.11,3969.0,0.0,60-69,2023-06-16,2023-06-16,2561
3528432,11.03,0.0,0.0,0.0,60-69,2023-06-17,2023-06-17,2466
3530883,11.03,0.0,0.0,0.0,60-69,2023-06-18,2023-06-18,2451
3531665,11.03,0.11,3969.0,11.35,60-69,2023-06-19,2023-06-19,782
3534346,11.03,0.11,3969.0,11.35,60-69,2023-06-20,2023-06-20,2681
3537216,11.03,0.11,3972.0,11.36,60-69,2023-06-21,2023-06-21,2870
3539614,11.03,0.11,3974.0,11.36,60-69,2023-06-22,2023-06-22,2398
3541951,11.04,0.11,3976.0,11.36,60-69,2023-06-23,2023-06-23,2337
3544425,11.04,0.0,0.0,0.0,60-69,2023-06-24,2023-06-24,2474
3546955,11.04,0.0,0.0,0.0,60-69,2023-06-25,2023-06-25,2530
3547714,11.04,0.11,3976.0,11.35,60-69,2023-06-26,2023-06-26,759
3550421,11.04,0.11,3977.0,11.35,60-69,2023-06-27,2023-06-27,2707
3553250,11.04,0.11,3977.0,11.35,60-69,2023-06-28,2023-06-28,2829
3555930,11.05,0.11,3979.0,11.35,60-69,2023-06-29,2023-06-29,2680
3558515,11.05,0.11,3981.0,11.35,60-69,2023-06-30,2023-06-30,2585
3561202,11.05,0.0,0.0,0.0,60-69,2023-06-30,2023-06-30,2687
3561202,11.05,0.0,0.0,0.0,60-69,2023-07-01,2023-07-01,0
3563851,11.05,0.0,0.0,0.0,60-69,2023-07-02,2023-07-02,2649
3564728,11.05,0.11,3983.0,11.36,60-69,2023-07-03,2023-07-03,877
3567885,11.05,0.11,3983.0,11.36,60-69,2023-07-04,2023-07-04,3157
3571372,11.05,0.11,3984.0,11.36,60-69,2023-07-05,2023-07-05,3487
3574562,11.06,0.11,3985.0,11.35,60-69,2023-07-06,2023-07-06,3190
3574562,11.06,0.11,3985.0,11.35,60-69,2023-07-06,2023-07-06,0
3577817,11.06,0.11,3987.0,11.36,60-69,2023-07-07,2023-07-07,3255
3581344,11.06,0.0,0.0,0.0,60-69,2023-07-08,2023-07-08,3527
3584557,11.06,0.0,0.0,0.0,60-69,2023-07-09,2023-07-09,3213
3585632,11.06,0.11,3988.0,11.36,60-69,2023-07-10,2023-07-10,1075
3589475,11.06,0.11,3987.0,11.36,60-69,2023-07-11,2023-07-11,3843
3585632,11.06,0.11,3988.0,11.36,60-69,2023-07-11,2023-07-11,0
3593707,11.06,0.11,3990.0,11.36,60-69,2023-07-12,2023-07-12,8075
3597418,11.07,0.11,3992.0,11.36,60-69,2023-07-13,2023-07-13,3711
3601307,11.07,0.11,3993.0,11.36,60-69,2023-07-14,2023-07-14,3889
3605314,11.07,0.0,0.0,0.0,60-69,2023-07-15,2023-07-15,4007
3610888,11.07,0.11,3994.0,11.36,60-69,2023-07-17,2023-07-17,5574
3616148,11.07,0.11,3994.0,11.36,60-69,2023-07-18,2023-07-18,5260
3622157,11.08,0.11,3994.0,11.36,60-69,2023-07-19,2023-07-19,6009
3627656,11.08,0.11,3994.0,11.35,60-69,2023-07-20,2023-07-20,5499
3633368,11.08,0.11,3995.0,11.35,60-69,2023-07-21,2023-07-21,5712
3639474,11.09,0.0,0.0,0.0,60-69,2023-07-22,2023-07-22,6106
3639482,11.09,0.0,0.0,0.0,60-69,2023-07-22,2023-07-22,8
3645719,11.09,0.0,0.0,0.0,60-69,2023-07-23,2023-07-23,6237
3647966,11.09,0.11,3997.0,11.35,60-69,2023-07-24,2023-07-24,2247
3655376,11.1,0.11,3999.0,11.35,60-69,2023-07-25,2023-07-25,7410
3663748,11.11,0.11,4000.0,11.35,60-69,2023-07-26,2023-07-26,8372
3671233,11.11,0.11,4005.0,11.36,60-69,2023-07-27,2023-07-27,7485
3678503,11.12,0.11,4008.0,11.36,60-69,2023-07-28,2023-07-28,7270
3686193,11.12,0.0,0.0,0.0,60-69,2023-07-29,2023-07-29,7690
3693650,11.13,0.0,0.0,0.0,60-69,2023-07-30,2023-07-30,7457
0,0.0,,,,70-79,2020-01-20,2020-01-20,0
0,0.0,,,,70-79,2020-01-21,2020-01-21,0
0,0.0,,,,70-79,2020-01-22,2020-01-22,0
0,0.0,,,,70-79,2020-01-23,2020-01-23,0
0,0.0,,,,70-79,2020-01-24,2020-01-24,0
0,0.0,,,,70-79,2020-01-25,2020-01-25,0
0,0.0,,,,70-79,2020-01-26,2020-01-26,0
0,0.0,,,,70-79,2020-01-27,2020-01-27,0
0,0.0,,,,70-79,2020-01-28,2020-01-28,0
0,0.0,,,,70-79,2020-01-29,2020-01-29,0
0,0.0,,,,70-79,2020-01-30,2020-01-30,0
0,0.0,,,,70-79,2020-01-31,2020-01-31,0
0,0.0,,,,70-79,2020-02-01,2020-02-01,0
0,0.0,,,,70-79,2020-02-02,2020-02-02,0
0,0.0,,,,70-79,2020-02-03,2020-02-03,0
0,0.0,,,,70-79,2020-02-04,2020-02-04,0
0,0.0,,,,70-79,2020-02-05,2020-02-05,0
0,0.0,,,,70-79,2020-02-06,2020-02-06,0
0,0.0,,,,70-79,2020-02-07,2020-02-07,0
0,0.0,,,,70-79,2020-02-08,2020-02-08,0
1,3.7,,,,70-79,2020-02-09,2020-02-09,1
1,3.57,,,,70-79,2020-02-10,2020-02-10,0
1,3.57,,,,70-79,2020-02-11,2020-02-11,0
1,3.57,,,,70-79,2020-02-12,2020-02-12,0
1,3.57,,,,70-79,2020-02-13,2020-02-13,0
1,3.57,,,,70-79,2020-02-14,2020-02-14,0
1,3.57,,,,70-79,2020-02-15,2020-02-15,0
1,3.33,,,,70-79,2020-02-16,2020-02-16,0
1,3.33,,,,70-79,2020-02-17,2020-02-17,0
1,3.13,,,,70-79,2020-02-18,2020-02-18,0
5,7.58,,,,70-79,2020-02-19,2020-02-19,4
5,6.1,0.0,0.0,0.0,70-79,2020-02-20,2020-02-20,0
11,7.05,0.0,0.0,0.0,70-79,2020-02-21,2020-02-21,6
18,5.2,0.0,0.0,0.0,70-79,2020-02-22,2020-02-22,7
28,5.04,0.0,0.0,0.0,70-79,2020-02-23,2020-02-23,10
37,4.85,0.0,0.0,0.0,70-79,2020-02-24,2020-02-24,9
40,4.48,0.0,0.0,0.0,70-79,2020-02-25,2020-02-25,3
52,4.54,0.0,0.0,0.0,70-79,2020-02-26,2020-02-26,12
73,4.58,1.37,1.0,8.33,70-79,2020-02-27,2020-02-27,21
92,4.55,2.17,2.0,15.38,70-79,2020-02-28,2020-02-28,19
133,4.54,1.5,2.0,12.5,70-79,2020-02-29,2020-02-29,41
157,4.45,1.91,3.0,17.65,70-79,2020-03-01,2020-03-01,24
190,4.51,3.16,6.0,26.09,70-79,2020-03-02,2020-03-02,33
222,4.61,4.05,9.0,32.14,70-79,2020-03-03,2020-03-03,32
257,4.82,4.67,12.0,37.5,70-79,2020-03-04,2020-03-04,35
287,4.98,4.53,13.0,37.14,70-79,2020-03-05,2020-03-05,30
341,5.43,4.11,14.0,33.33,70-79,2020-03-06,2020-03-06,54
384,5.67,3.65,14.0,31.82,70-79,2020-03-07,2020-03-07,43
410,5.75,4.39,18.0,36.0,70-79,2020-03-08,2020-03-08,26
439,5.95,4.1,18.0,35.29,70-79,2020-03-09,2020-03-09,29
455,6.06,4.18,19.0,35.19,70-79,2020-03-10,2020-03-10,16
484,6.24,4.34,21.0,35.0,70-79,2020-03-11,2020-03-11,29
498,6.33,4.82,24.0,36.36,70-79,2020-03-12,2020-03-12,14
507,6.35,4.73,24.0,35.82,70-79,2020-03-13,2020-03-13,9
516,6.38,5.23,27.0,37.5,70-79,2020-03-14,2020-03-14,9
526,6.44,5.32,28.0,37.33,70-79,2020-03-15,2020-03-15,10
531,6.45,5.27,28.0,37.33,70-79,2020-03-16,2020-03-16,5
539,6.48,5.38,29.0,35.8,70-79,2020-03-17,2020-03-17,8
542,6.44,5.35,29.0,34.52,70-79,2020-03-18,2020-03-18,3
562,6.56,6.05,34.0,37.36,70-79,2020-03-19,2020-03-19,20
568,6.56,6.16,35.0,37.23,70-79,2020-03-20,2020-03-20,6
589,6.69,6.28,37.0,36.27,70-79,2020-03-21,2020-03-21,21
595,6.69,6.22,37.0,35.58,70-79,2020-03-22,2020-03-22,6
599,6.68,6.34,38.0,34.23,70-79,2020-03-23,2020-03-23,4
608,6.73,6.25,38.0,31.67,70-79,2020-03-24,2020-03-24,9
611,6.69,6.38,39.0,30.95,70-79,2020-03-25,2020-03-25,3
616,6.67,6.66,41.0,31.3,70-79,2020-03-26,2020-03-26,5
630,6.75,6.51,41.0,29.5,70-79,2020-03-27,2020-03-27,14
632,6.67,6.49,41.0,28.47,70-79,2020-03-28,2020-03-28,2
635,6.63,6.77,43.0,28.29,70-79,2020-03-29,2020-03-29,3
640,6.62,7.03,45.0,28.48,70-79,2020-03-30,2020-03-30,5
651,6.65,7.07,46.0,28.4,70-79,2020-03-31,2020-03-31,11
658,6.66,6.99,46.0,27.88,70-79,2020-04-01,2020-04-01,7
663,6.65,7.09,47.0,27.81,70-79,2020-04-02,2020-04-02,5
668,6.64,7.34,49.0,28.16,70-79,2020-04-03,2020-04-03,5
678,6.68,7.37,50.0,28.25,70-79,2020-04-04,2020-04-04,10
681,6.65,7.49,51.0,27.87,70-79,2020-04-05,2020-04-05,3
686,6.67,7.58,52.0,27.96,70-79,2020-04-06,2020-04-06,5
689,6.67,8.27,57.0,29.69,70-79,2020-04-07,2020-04-07,3
692,6.66,8.67,60.0,30.0,70-79,2020-04-08,2020-04-08,3
692,6.64,8.67,60.0,29.41,70-79,2020-04-09,2020-04-09,0
694,6.64,8.93,62.0,29.81,70-79,2020-04-10,2020-04-10,2
694,6.62,9.08,63.0,29.86,70-79,2020-04-11,2020-04-11,0
697,6.63,9.04,63.0,29.44,70-79,2020-04-12,2020-04-12,3
698,6.62,9.17,64.0,29.49,70-79,2020-04-13,2020-04-13,1
700,6.63,9.29,65.0,29.28,70-79,2020-04-14,2020-04-14,2
702,6.63,9.69,68.0,30.22,70-79,2020-04-15,2020-04-15,2
703,6.62,9.67,68.0,29.69,70-79,2020-04-16,2020-04-16,1
704,6.62,9.66,68.0,29.57,70-79,2020-04-17,2020-04-17,1
705,6.62,9.65,68.0,29.31,70-79,2020-04-18,2020-04-18,1
705,6.61,9.65,68.0,29.06,70-79,2020-04-19,2020-04-19,0
705,6.6,9.79,69.0,29.24,70-79,2020-04-20,2020-04-20,0
706,6.61,9.92,70.0,29.54,70-79,2020-04-21,2020-04-21,1
707,6.61,10.04,71.0,29.83,70-79,2020-04-22,2020-04-22,1
708,6.62,10.03,71.0,29.58,70-79,2020-04-23,2020-04-23,1
708,6.61,10.03,71.0,29.58,70-79,2020-04-24,2020-04-24,0
708,6.61,10.03,71.0,29.58,70-79,2020-04-25,2020-04-25,0
708,6.6,10.17,72.0,29.75,70-79,2020-04-26,2020-04-26,0
708,6.59,10.17,72.0,29.63,70-79,2020-04-27,2020-04-27,0
709,6.59,10.3,73.0,29.92,70-79,2020-04-28,2020-04-28,1
709,6.59,10.3,73.0,29.67,70-79,2020-04-29,2020-04-29,0
709,6.59,10.44,74.0,29.96,70-79,2020-04-30,2020-04-30,0
709,6.58,10.58,75.0,30.24,70-79,2020-05-01,2020-05-01,0
709,6.58,10.58,75.0,30.0,70-79,2020-05-02,2020-05-02,0
710,6.58,10.56,75.0,30.0,70-79,2020-05-03,2020-05-03,1
710,6.57,10.7,76.0,30.16,70-79,2020-05-04,2020-05-04,0
710,6.57,10.7,76.0,29.92,70-79,2020-05-05,2020-05-05,0
710,6.57,10.85,77.0,30.2,70-79,2020-05-06,2020-05-06,0
710,6.57,10.85,77.0,30.08,70-79,2020-05-07,2020-05-07,0
710,6.56,10.85,77.0,30.08,70-79,2020-05-08,2020-05-08,0
710,6.55,10.85,77.0,30.08,70-79,2020-05-09,2020-05-09,0
711,6.54,10.83,77.0,30.08,70-79,2020-05-10,2020-05-10,1
711,6.52,10.83,77.0,30.08,70-79,2020-05-11,2020-05-11,0
711,6.5,10.83,77.0,29.84,70-79,2020-05-12,2020-05-12,0
712,6.5,10.81,77.0,29.73,70-79,2020-05-13,2020-05-13,1
712,6.48,10.81,77.0,29.62,70-79,2020-05-14,2020-05-14,0
714,6.48,10.78,77.0,29.62,70-79,2020-05-15,2020-05-15,2
714,6.47,10.78,77.0,29.39,70-79,2020-05-16,2020-05-16,0
715,6.47,10.77,77.0,29.39,70-79,2020-05-17,2020-05-17,1
715,6.46,10.91,78.0,29.66,70-79,2020-05-18,2020-05-18,0
716,6.46,10.89,78.0,29.66,70-79,2020-05-19,2020-05-19,1
717,6.45,10.88,78.0,29.66,70-79,2020-05-20,2020-05-20,1
717,6.45,10.88,78.0,29.55,70-79,2020-05-21,2020-05-21,0
718,6.44,10.86,78.0,29.55,70-79,2020-05-22,2020-05-22,1
718,6.43,10.86,78.0,29.32,70-79,2020-05-23,2020-05-23,0
719,6.43,10.85,78.0,29.32,70-79,2020-05-24,2020-05-24,1
719,6.42,10.99,79.0,29.59,70-79,2020-05-25,2020-05-25,0
721,6.42,10.96,79.0,29.37,70-79,2020-05-26,2020-05-26,2
724,6.43,10.91,79.0,29.37,70-79,2020-05-27,2020-05-27,3
724,6.38,10.91,79.0,29.37,70-79,2020-05-28,2020-05-28,0
724,6.35,10.91,79.0,29.37,70-79,2020-05-29,2020-05-29,0
725,6.34,10.9,79.0,29.37,70-79,2020-05-30,2020-05-30,1
725,6.32,11.03,80.0,29.63,70-79,2020-05-31,2020-05-31,0
727,6.32,11.0,80.0,29.52,70-79,2020-06-01,2020-06-01,2
732,6.34,10.93,80.0,29.41,70-79,2020-06-02,2020-06-02,5
738,6.37,10.98,81.0,29.67,70-79,2020-06-03,2020-06-03,6
744,6.4,10.89,81.0,29.67,70-79,2020-06-04,2020-06-04,6
751,6.44,10.79,81.0,29.67,70-79,2020-06-05,2020-06-05,7
759,6.48,10.67,81.0,29.67,70-79,2020-06-06,2020-06-06,8
767,6.51,10.56,81.0,29.67,70-79,2020-06-07,2020-06-07,8
770,6.52,10.52,81.0,29.67,70-79,2020-06-08,2020-06-08,3
775,6.54,10.45,81.0,29.56,70-79,2020-06-09,2020-06-09,5
782,6.57,10.36,81.0,29.35,70-79,2020-06-10,2020-06-10,7
787,6.59,10.29,81.0,29.35,70-79,2020-06-11,2020-06-11,5
789,6.57,10.27,81.0,29.24,70-79,2020-06-12,2020-06-12,2
795,6.6,10.19,81.0,29.24,70-79,2020-06-13,2020-06-13,6
796,6.59,10.18,81.0,29.24,70-79,2020-06-14,2020-06-14,1
799,6.59,10.14,81.0,29.24,70-79,2020-06-15,2020-06-15,3
805,6.62,10.06,81.0,29.14,70-79,2020-06-16,2020-06-16,6
810,6.64,10.0,81.0,29.03,70-79,2020-06-17,2020-06-17,5
817,6.67,9.91,81.0,28.93,70-79,2020-06-18,2020-06-18,7
820,6.66,9.88,81.0,28.93,70-79,2020-06-19,2020-06-19,3
823,6.65,9.84,81.0,28.93,70-79,2020-06-20,2020-06-20,3
829,6.67,9.77,81.0,28.93,70-79,2020-06-21,2020-06-21,6
830,6.67,9.76,81.0,28.93,70-79,2020-06-22,2020-06-22,1
834,6.68,9.71,81.0,28.83,70-79,2020-06-23,2020-06-23,4
836,6.67,9.69,81.0,28.83,70-79,2020-06-24,2020-06-24,2
838,6.67,9.79,82.0,29.08,70-79,2020-06-25,2020-06-25,2
839,6.66,9.77,82.0,29.08,70-79,2020-06-26,2020-06-26,1
843,6.66,9.73,82.0,29.08,70-79,2020-06-27,2020-06-27,4
846,6.65,9.69,82.0,29.08,70-79,2020-06-28,2020-06-28,3
847,6.64,9.68,82.0,29.08,70-79,2020-06-29,2020-06-29,1
850,6.64,9.65,82.0,29.08,70-79,2020-06-30,2020-06-30,3
857,6.67,9.57,82.0,29.08,70-79,2020-07-01,2020-07-01,7
864,6.7,9.49,82.0,29.08,70-79,2020-07-02,2020-07-02,7
868,6.69,9.45,82.0,29.08,70-79,2020-07-03,2020-07-03,4
870,6.68,9.43,82.0,28.98,70-79,2020-07-04,2020-07-04,2
876,6.69,9.36,82.0,28.98,70-79,2020-07-05,2020-07-05,6
878,6.68,9.45,83.0,29.23,70-79,2020-07-06,2020-07-06,2
880,6.68,9.43,83.0,29.12,70-79,2020-07-07,2020-07-07,2
886,6.69,9.37,83.0,29.12,70-79,2020-07-08,2020-07-08,6
887,6.67,9.36,83.0,28.92,70-79,2020-07-09,2020-07-09,1
890,6.67,9.33,83.0,28.82,70-79,2020-07-10,2020-07-10,3
894,6.69,9.28,83.0,28.82,70-79,2020-07-11,2020-07-11,4
895,6.67,9.39,84.0,29.07,70-79,2020-07-12,2020-07-12,1
898,6.66,9.35,84.0,29.07,70-79,2020-07-13,2020-07-13,3
902,6.68,9.31,84.0,29.07,70-79,2020-07-14,2020-07-14,4
902,6.66,9.31,84.0,29.07,70-79,2020-07-15,2020-07-15,0
905,6.65,9.5,86.0,29.55,70-79,2020-07-16,2020-07-16,3
908,6.64,9.47,86.0,29.35,70-79,2020-07-17,2020-07-17,3
909,6.63,9.46,86.0,29.25,70-79,2020-07-18,2020-07-18,1
911,6.63,9.44,86.0,29.15,70-79,2020-07-19,2020-07-19,2
911,6.62,9.55,87.0,29.39,70-79,2020-07-20,2020-07-20,0
919,6.65,9.47,87.0,29.39,70-79,2020-07-21,2020-07-21,8
925,6.66,9.41,87.0,29.29,70-79,2020-07-22,2020-07-22,6
929,6.67,9.36,87.0,29.29,70-79,2020-07-23,2020-07-23,4
933,6.67,9.43,88.0,29.53,70-79,2020-07-24,2020-07-24,4
935,6.63,9.41,88.0,29.53,70-79,2020-07-25,2020-07-25,2
936,6.61,9.4,88.0,29.53,70-79,2020-07-26,2020-07-26,1
940,6.63,9.47,89.0,29.77,70-79,2020-07-27,2020-07-27,4
941,6.63,9.56,90.0,30.0,70-79,2020-07-28,2020-07-28,1
946,6.64,9.51,90.0,30.0,70-79,2020-07-29,2020-07-29,5
946,6.63,9.51,90.0,30.0,70-79,2020-07-30,2020-07-30,0
